https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1763902800000,2025-11-23 13:00:00,SOL/USD,130.81,131.686,130.375,131.564,430.466013,56633.830534331995
1763899200000,2025-11-23 12:00:00,SOL/USD,129.771,131.62,129.726,130.81,372.329616,48704.43706896
1763895600000,2025-11-23 11:00:00,SOL/USD,129.893,129.925,129.0,129.771,77.130731,10009.332092600998
1763892000000,2025-11-23 10:00:00,SOL/USD,129.915,130.025,129.394,129.893,361.379791,46940.705192363
1763888400000,2025-11-23 09:00:00,SOL/USD,129.67,130.811,129.43,129.915,1965.219178,255311.44950987
1763884800000,2025-11-23 08:00:00,SOL/USD,128.782,129.67,128.782,129.67,164.938667,21387.596949889998
1763881200000,2025-11-23 07:00:00,SOL/USD,129.233,129.233,128.049,128.782,688.323979,88643.73866357801
1763877600000,2025-11-23 06:00:00,SOL/USD,130.476,130.812,129.119,129.233,1333.519591,172334.737303703
1763874000000,2025-11-23 05:00:00,SOL/USD,130.701,130.831,130.151,130.476,1632.929526,213058.112834376
1763870400000,2025-11-23 04:00:00,SOL/USD,129.859,131.768,129.859,130.701,3969.689327,518842.36472822697
1763866800000,2025-11-23 03:00:00,SOL/USD,130.048,130.311,129.313,129.859,781.345776,101464.781125584
1763863200000,2025-11-23 02:00:00,SOL/USD,129.119,130.733,129.119,130.048,2164.525904,281492.26476339204
1763859600000,2025-11-23 01:00:00,SOL/USD,127.977,129.753,127.912,129.119,932.372464,120387.000179216
1763856000000,2025-11-23 00:00:00,SOL/USD,127.539,128.506,127.539,127.977,219.03871,28031.91698967
1763852400000,2025-11-22 23:00:00,SOL/USD,128.196,128.359,127.265,127.539,602.95618,76900.42824102001
1763848800000,2025-11-22 22:00:00,SOL/USD,126.564,128.757,126.165,128.196,2466.314728,316171.682870688
1763845200000,2025-11-22 21:00:00,SOL/USD,126.419,126.773,126.069,126.564,1528.216203,193417.15551649197
1763841600000,2025-11-22 20:00:00,SOL/USD,127.116,127.532,126.059,126.419,504.699104,63803.55602857599
1763838000000,2025-11-22 19:00:00,SOL/USD,127.724,127.998,126.715,127.116,432.990485,55040.018491259994
1763834400000,2025-11-22 18:00:00,SOL/USD,127.612,127.976,127.377,127.724,197.362523,25207.930887652
1763830800000,2025-11-22 17:00:00,SOL/USD,128.117,128.298,127.252,127.612,779.411516,99462.262379792
1763827200000,2025-11-22 16:00:00,SOL/USD,127.171,128.491,126.821,128.117,2590.188114,331847.130601338
1763823600000,2025-11-22 15:00:00,SOL/USD,127.05,127.612,126.093,127.171,872.37232,110940.46030672
1763820000000,2025-11-22 14:00:00,SOL/USD,125.536,127.379,125.536,127.05,1069.798213,135917.86296165
1763816400000,2025-11-22 13:00:00,SOL/USD,125.76,126.315,125.055,125.536,670.951343,84228.547794848
1763812800000,2025-11-22 12:00:00,SOL/USD,126.665,126.665,125.16,125.76,2565.02812,322577.9363712
1763809200000,2025-11-22 11:00:00,SOL/USD,125.911,127.339,125.267,126.665,3489.976761,442057.906432065
1763805600000,2025-11-22 10:00:00,SOL/USD,126.33,127.124,125.524,125.911,5971.941882,751933.174304502
1763802000000,2025-11-22 09:00:00,SOL/USD,125.709,127.404,125.59,126.33,1008.216739,127368.02063787
1763798400000,2025-11-22 08:00:00,SOL/USD,127.626,127.626,125.4,125.709,9034.688154,1135741.613151186
1763794800000,2025-11-22 07:00:00,SOL/USD,128.075,128.139,127.333,127.626,349.533558,44609.569873308006
1763791200000,2025-11-22 06:00:00,SOL/USD,126.144,128.075,125.322,128.075,905.852798,116017.09710384998
1763787600000,2025-11-22 05:00:00,SOL/USD,126.871,127.119,125.291,126.144,2004.207694,252818.775351936
1763784000000,2025-11-22 04:00:00,SOL/USD,127.107,127.38,125.59,126.871,2918.06318,370217.59370978
1763780400000,2025-11-22 03:00:00,SOL/USD,127.852,128.295,126.76,127.107,789.303112,100325.950656984
1763776800000,2025-11-22 02:00:00,SOL/USD,129.312,129.452,127.206,127.852,1727.359862,220846.413076424
1763773200000,2025-11-22 01:00:00,SOL/USD,128.328,129.85,128.306,129.312,662.652384,85688.905079808
1763769600000,2025-11-22 00:00:00,SOL/USD,128.635,129.314,127.977,128.328,1537.098573,197252.785675944
1763766000000,2025-11-21 23:00:00,SOL/USD,125.478,128.757,125.055,128.635,5928.518039,762614.9179467649
1763762400000,2025-11-21 22:00:00,SOL/USD,128.785,129.205,125.396,125.478,632.233168,79331.353454304
1763758800000,2025-11-21 21:00:00,SOL/USD,127.005,129.119,126.563,128.785,4034.585651,519594.11306403496
1763755200000,2025-11-21 20:00:00,SOL/USD,128.027,128.317,125.9,127.005,5170.710651,656706.106230255
1763751600000,2025-11-21 19:00:00,SOL/USD,129.416,129.781,127.478,128.027,3543.924335,453718.00083704497
1763748000000,2025-11-21 18:00:00,SOL/USD,129.116,130.224,126.395,129.416,5121.588359,662815.479068344
1763744400000,2025-11-21 17:00:00,SOL/USD,128.532,130.479,128.253,129.116,10005.375631,1291854.0799721961
1763740800000,2025-11-21 16:00:00,SOL/USD,125.316,128.658,123.456,128.532,10549.259203,1355917.3838799961
1763737200000,2025-11-21 15:00:00,SOL/USD,128.78,128.807,124.749,125.316,7001.333823,877379.149363068
1763733600000,2025-11-21 14:00:00,SOL/USD,127.085,129.428,126.013,128.78,7271.561654,936431.70980212
1763730000000,2025-11-21 13:00:00,SOL/USD,126.11,128.093,125.495,127.085,9489.279406,1205945.0733115098
1763726400000,2025-11-21 12:00:00,SOL/USD,124.154,127.138,121.556,126.11,10406.030409,1312304.49487899
1763722800000,2025-11-21 11:00:00,SOL/USD,125.071,126.16,123.73,124.154,2762.449182,342969.115742028
1763719200000,2025-11-21 10:00:00,SOL/USD,125.35,126.286,124.694,125.071,6911.594655,864440.055095505
1763715600000,2025-11-21 09:00:00,SOL/USD,127.868,128.749,125.26,125.35,3703.293597,464207.85238394997
1763712000000,2025-11-21 08:00:00,SOL/USD,127.234,129.197,126.778,127.868,5350.285398,684130.293271464
1763708400000,2025-11-21 07:00:00,SOL/USD,130.689,131.07,122.0,127.234,15793.433248,2009461.6858760319
1763704800000,2025-11-21 06:00:00,SOL/USD,131.937,132.182,130.393,130.689,863.421895,112839.74403565499
1763701200000,2025-11-21 05:00:00,SOL/USD,132.533,132.901,131.486,131.937,633.767984,83617.446505008
1763697600000,2025-11-21 04:00:00,SOL/USD,132.401,132.747,130.33,132.533,1896.163576,251304.24721800798
1763694000000,2025-11-21 03:00:00,SOL/USD,131.344,133.406,131.344,132.401,2391.411308,316625.24859050807
1763690400000,2025-11-21 02:00:00,SOL/USD,134.11,134.455,130.903,131.344,2833.133471,372115.082615024
1763686800000,2025-11-21 01:00:00,SOL/USD,133.99,134.878,133.472,134.11,2032.275796,272548.50700156
1763683200000,2025-11-21 00:00:00,SOL/USD,133.403,134.886,133.403,133.99,3432.382195,459904.89030805003
1763679600000,2025-11-20 23:00:00,SOL/USD,136.293,136.322,133.216,133.403,3796.868684,506513.673051652
1763676000000,2025-11-20 22:00:00,SOL/USD,133.87,136.511,133.81,136.293,1761.120459,240028.390718487
1763672400000,2025-11-20 21:00:00,SOL/USD,133.485,135.04,133.353,133.87,6235.608555,834760.9172578501
1763668800000,2025-11-20 20:00:00,SOL/USD,133.751,134.455,132.521,133.485,2615.415178,349118.6950353301
1763665200000,2025-11-20 19:00:00,SOL/USD,132.537,134.171,131.498,133.751,4458.307343,596303.0654335931
1763661600000,2025-11-20 18:00:00,SOL/USD,132.631,134.344,131.913,132.537,4192.926227,555717.863347899
1763658000000,2025-11-20 17:00:00,SOL/USD,132.389,132.88,131.0,132.631,4919.36124,652459.8006224401
1763654400000,2025-11-20 16:00:00,SOL/USD,138.328,138.595,131.416,132.389,20545.845563,2720043.9482400073
1763650800000,2025-11-20 15:00:00,SOL/USD,140.877,140.877,138.213,138.328,2204.817696,304988.022252288
1763647200000,2025-11-20 14:00:00,SOL/USD,140.611,141.248,138.896,140.877,3389.194178,477459.5082141061
1763643600000,2025-11-20 13:00:00,SOL/USD,141.877,143.224,140.42,140.611,3519.996899,494950.283965289
1763640000000,2025-11-20 12:00:00,SOL/USD,142.03,142.26,141.303,141.877,1332.19254,189007.48099758002
1763636400000,2025-11-20 11:00:00,SOL/USD,142.161,142.327,141.38,142.03,383.595797,54482.11104791
1763632800000,2025-11-20 10:00:00,SOL/USD,141.839,142.161,140.992,142.161,428.523354,60919.308527994
1763629200000,2025-11-20 09:00:00,SOL/USD,143.342,143.342,141.288,141.839,4000.147989,567376.990611771
1763625600000,2025-11-20 08:00:00,SOL/USD,143.659,143.752,142.794,143.342,832.784079,119372.93545201802
1763622000000,2025-11-20 07:00:00,SOL/USD,142.579,143.686,142.579,143.659,2016.377712,289670.805728208
1763618400000,2025-11-20 06:00:00,SOL/USD,144.025,144.138,142.019,142.579,1479.430522,210935.72439623802
1763614800000,2025-11-20 05:00:00,SOL/USD,144.55,144.633,143.532,144.025,1064.451368,153307.60827620002
1763611200000,2025-11-20 04:00:00,SOL/USD,143.026,144.55,142.297,144.55,1545.580942,223413.72516610002
1763607600000,2025-11-20 03:00:00,SOL/USD,143.516,144.229,142.886,143.026,4386.603233,627398.314003058
1763604000000,2025-11-20 02:00:00,SOL/USD,139.382,144.066,139.331,143.516,16763.279572,2405798.8310551518
1763600400000,2025-11-20 01:00:00,SOL/USD,137.594,139.69,137.398,139.382,10972.970392,1529434.559177744
1763596800000,2025-11-20 00:00:00,SOL/USD,136.862,138.0,136.312,137.594,4025.487235,553882.89061259
1763593200000,2025-11-19 23:00:00,SOL/USD,135.421,136.872,135.306,136.862,4673.383429,639608.602859798
1763589600000,2025-11-19 22:00:00,SOL/USD,135.235,135.561,134.169,135.421,1709.829739,231546.853085119
1763586000000,2025-11-19 21:00:00,SOL/USD,133.061,135.784,132.596,135.235,15107.329037,2043039.642318695
1763582400000,2025-11-19 20:00:00,SOL/USD,131.6,133.338,131.223,133.061,6420.777003,854355.008796183
1763578800000,2025-11-19 19:00:00,SOL/USD,131.339,131.903,130.734,131.6,3600.703884,473852.63113439997
1763575200000,2025-11-19 18:00:00,SOL/USD,132.121,132.389,130.462,131.339,8011.468854,1052218.307815506
1763571600000,2025-11-19 17:00:00,SOL/USD,133.271,133.701,131.261,132.121,7224.63061,954525.42082381
1763568000000,2025-11-19 16:00:00,SOL/USD,134.477,135.318,132.794,133.271,4701.22684,626537.2021936399
1763564400000,2025-11-19 15:00:00,SOL/USD,137.266,138.97,134.323,134.477,3916.215828,526640.955901956
1763560800000,2025-11-19 14:00:00,SOL/USD,136.637,137.724,135.923,137.266,2641.099645,362533.1838705699
1763557200000,2025-11-19 13:00:00,SOL/USD,138.952,138.952,136.554,136.637,2298.267852,314028.424493724
1763553600000,2025-11-19 12:00:00,SOL/USD,138.496,139.01,138.135,138.952,1009.023229,140205.795716008
1763550000000,2025-11-19 11:00:00,SOL/USD,139.506,139.678,138.349,138.496,1105.425394,153096.995367424
1763546400000,2025-11-19 10:00:00,SOL/USD,139.528,140.163,139.168,139.506,305.456066,42612.953943396
1763542800000,2025-11-19 09:00:00,SOL/USD,139.985,140.055,138.955,139.528,429.859568,59977.445803904
1763539200000,2025-11-19 08:00:00,SOL/USD,140.411,140.911,139.74,139.985,673.452081,94273.18955878502
1763535600000,2025-11-19 07:00:00,SOL/USD,138.876,141.0,138.876,140.411,1557.021807,218622.988942677
1763532000000,2025-11-19 06:00:00,SOL/USD,137.611,139.222,137.495,138.876,703.945157,97761.087623532
1763528400000,2025-11-19 05:00:00,SOL/USD,138.585,138.975,137.051,137.611,2010.551035,276673.938477385
1763524800000,2025-11-19 04:00:00,SOL/USD,139.579,140.051,138.349,138.585,3457.723901,479188.666820085
1763521200000,2025-11-19 03:00:00,SOL/USD,142.051,142.351,139.417,139.579,3965.625121,553517.988764059
1763517600000,2025-11-19 02:00:00,SOL/USD,140.289,142.702,140.013,142.051,1474.539898,209459.86705079797
1763514000000,2025-11-19 01:00:00,SOL/USD,141.207,141.641,139.718,140.289,2289.964622,321256.846855758
1763510400000,2025-11-19 00:00:00,SOL/USD,140.626,141.534,139.149,141.207,1089.772392,153883.490157144
1763506800000,2025-11-18 23:00:00,SOL/USD,141.408,141.555,140.411,140.626,3049.940449,428900.925581074
1763503200000,2025-11-18 22:00:00,SOL/USD,139.634,141.721,139.634,141.408,1688.540937,238773.196819296
1763499600000,2025-11-18 21:00:00,SOL/USD,141.137,141.512,139.621,139.634,2503.398785,349559.5859446899
1763496000000,2025-11-18 20:00:00,SOL/USD,141.396,142.0,141.133,141.137,8795.424823,1241359.873243751
1763492400000,2025-11-18 19:00:00,SOL/USD,141.387,142.0,140.876,141.396,5305.381019,750159.6545625239
1763488800000,2025-11-18 18:00:00,SOL/USD,140.013,141.694,139.928,141.387,3917.060122,553821.379469214
1763485200000,2025-11-18 17:00:00,SOL/USD,141.0,141.035,139.277,140.013,2620.826093,366949.72375920904
1763481600000,2025-11-18 16:00:00,SOL/USD,139.584,141.859,138.741,141.0,4119.623479,580866.910539
1763478000000,2025-11-18 15:00:00,SOL/USD,137.462,142.03,137.06,139.584,11531.305952,1609585.8100039682
1763474400000,2025-11-18 14:00:00,SOL/USD,138.114,139.716,137.426,137.462,7431.765144,1021585.300224528
1763470800000,2025-11-18 13:00:00,SOL/USD,137.804,138.192,136.644,138.114,4122.067826,569315.2757201641
1763467200000,2025-11-18 12:00:00,SOL/USD,137.689,138.394,136.856,137.804,4450.296015,613268.5920510599
1763463600000,2025-11-18 11:00:00,SOL/USD,137.94,138.0,137.172,137.689,1944.69829,267763.56285181
1763460000000,2025-11-18 10:00:00,SOL/USD,137.689,138.958,137.444,137.94,4436.027611,611905.64866134
1763456400000,2025-11-18 09:00:00,SOL/USD,137.546,138.016,136.336,137.689,3699.876039,509432.231933871
1763452800000,2025-11-18 08:00:00,SOL/USD,136.941,138.114,136.842,137.546,3215.206087,442238.736442502
1763449200000,2025-11-18 07:00:00,SOL/USD,135.444,137.597,134.911,136.941,2249.332673,308025.865573293
1763445600000,2025-11-18 06:00:00,SOL/USD,135.733,136.922,134.853,135.444,5294.49642,717107.77311048
1763442000000,2025-11-18 05:00:00,SOL/USD,135.318,136.539,134.742,135.733,4430.244866,601330.426396778
1763438400000,2025-11-18 04:00:00,SOL/USD,134.404,135.935,132.424,135.318,7608.979886,1029631.9402137481
1763434800000,2025-11-18 03:00:00,SOL/USD,132.162,135.029,131.275,134.404,3747.773848,503715.79626659193
1763431200000,2025-11-18 02:00:00,SOL/USD,131.899,134.455,130.323,132.162,5139.429481,679237.279067922
1763427600000,2025-11-18 01:00:00,SOL/USD,131.204,132.272,130.863,131.899,5922.885242,781222.6405345581
1763424000000,2025-11-18 00:00:00,SOL/USD,130.756,131.352,128.88,131.204,4418.870502,579773.485344408
1763420400000,2025-11-17 23:00:00,SOL/USD,131.171,131.598,130.085,130.756,4935.546979,645352.3807861239
1763416800000,2025-11-17 22:00:00,SOL/USD,130.502,131.827,130.162,131.171,5575.85056,731389.89380576
1763413200000,2025-11-17 21:00:00,SOL/USD,130.078,130.767,129.758,130.502,2313.088041,301862.615526582
1763409600000,2025-11-17 20:00:00,SOL/USD,129.538,130.644,128.676,130.078,4515.909717,587420.5041679259
1763406000000,2025-11-17 19:00:00,SOL/USD,130.458,131.038,129.151,129.538,4475.322084,579724.272117192
1763402400000,2025-11-17 18:00:00,SOL/USD,131.927,133.008,130.329,130.458,4034.94508,526390.8652466399
1763398800000,2025-11-17 17:00:00,SOL/USD,135.739,135.739,131.752,131.927,1808.121061,238539.987214547
1763395200000,2025-11-17 16:00:00,SOL/USD,137.021,137.021,133.208,135.739,6826.074056,926564.466287384
1763391600000,2025-11-17 15:00:00,SOL/USD,139.989,140.588,136.778,137.021,3880.907493,531765.8255983529
1763388000000,2025-11-17 14:00:00,SOL/USD,137.791,143.048,136.745,139.989,4153.106015,581389.157933835
1763384400000,2025-11-17 13:00:00,SOL/USD,141.646,141.81,137.037,137.791,2726.885626,375740.297292166
1763380800000,2025-11-17 12:00:00,SOL/USD,141.725,142.494,141.489,141.646,957.587323,135638.413953658
1763377200000,2025-11-17 11:00:00,SOL/USD,142.05,142.581,141.678,141.725,866.424969,122794.078731525
1763373600000,2025-11-17 10:00:00,SOL/USD,141.903,142.418,141.712,142.05,817.470428,116121.67429740001
1763370000000,2025-11-17 09:00:00,SOL/USD,141.096,142.452,140.888,141.903,805.747439,114337.978836417
1763366400000,2025-11-17 08:00:00,SOL/USD,141.24,141.656,140.89,141.096,222.036995,31328.53184652
1763362800000,2025-11-17 07:00:00,SOL/USD,141.328,141.652,141.022,141.24,245.844017,34723.008961080006
1763359200000,2025-11-17 06:00:00,SOL/USD,140.607,141.455,140.111,141.328,509.062514,71944.786978592
1763355600000,2025-11-17 05:00:00,SOL/USD,140.35,140.682,139.8,140.607,128.595497,18081.427046679
1763352000000,2025-11-17 04:00:00,SOL/USD,140.087,140.692,139.598,140.35,909.463785,127643.24222474999
1763348400000,2025-11-17 03:00:00,SOL/USD,138.788,140.551,138.788,140.087,2144.926631,300476.33695689694
1763344800000,2025-11-17 02:00:00,SOL/USD,138.184,139.222,137.916,138.788,988.917791,137249.92237730802
1763341200000,2025-11-17 01:00:00,SOL/USD,139.097,139.236,138.184,138.184,1664.566759,230016.493025656
1763337600000,2025-11-17 00:00:00,SOL/USD,137.073,139.394,136.0,139.097,2030.011498,282368.509337306
1763334000000,2025-11-16 23:00:00,SOL/USD,137.225,137.981,134.885,137.073,18543.380755,2541796.830230115
1763330400000,2025-11-16 22:00:00,SOL/USD,136.352,137.778,135.034,137.225,602.93157,82737.28469325
1763326800000,2025-11-16 21:00:00,SOL/USD,136.619,136.673,135.429,136.352,661.498007,90196.576250464
1763323200000,2025-11-16 20:00:00,SOL/USD,136.763,138.018,136.619,136.619,2530.443634,345706.678833446
1763319600000,2025-11-16 19:00:00,SOL/USD,135.714,137.916,135.714,136.763,3044.491733,416373.822880279
1763316000000,2025-11-16 18:00:00,SOL/USD,135.946,138.349,135.256,135.714,1570.525722,213142.327835508
1763312400000,2025-11-16 17:00:00,SOL/USD,135.486,136.292,134.403,135.946,4570.744153,621374.3846237379
1763308800000,2025-11-16 16:00:00,SOL/USD,137.131,138.16,135.296,135.486,4848.479618,656901.1095243479
1763305200000,2025-11-16 15:00:00,SOL/USD,140.543,140.543,137.097,137.131,2368.866402,324845.018572662
1763301600000,2025-11-16 14:00:00,SOL/USD,139.477,140.764,139.402,140.543,428.753968,60258.368924624
1763298000000,2025-11-16 13:00:00,SOL/USD,139.978,140.548,138.895,139.477,666.295741,92932.931067457
1763294400000,2025-11-16 12:00:00,SOL/USD,139.959,140.526,139.167,139.978,414.305857,57993.705251146006
1763290800000,2025-11-16 11:00:00,SOL/USD,142.861,143.006,139.611,139.959,457.08756,63973.51781004
1763287200000,2025-11-16 10:00:00,SOL/USD,143.206,143.298,142.689,142.861,1501.103938,214449.20968661798
1763283600000,2025-11-16 09:00:00,SOL/USD,142.067,143.206,141.372,143.206,1717.894422,246012.788596932
1763280000000,2025-11-16 08:00:00,SOL/USD,142.212,142.494,141.579,142.067,562.501668,79912.924467756
1763276400000,2025-11-16 07:00:00,SOL/USD,141.579,142.386,141.188,142.212,1493.192505,212349.89252105998
1763272800000,2025-11-16 06:00:00,SOL/USD,141.334,142.0,141.301,141.579,173.226772,24525.273152988004
1763269200000,2025-11-16 05:00:00,SOL/USD,141.188,142.099,141.154,141.334,1815.501391,256592.073595594
1763265600000,2025-11-16 04:00:00,SOL/USD,141.129,141.489,140.692,141.188,914.212569,129075.84419197199
1763262000000,2025-11-16 03:00:00,SOL/USD,140.692,141.76,140.236,141.129,3400.654592,479930.98191436793
1763258400000,2025-11-16 02:00:00,SOL/USD,138.748,140.692,138.479,140.692,1494.808315,210307.57145398
1763254800000,2025-11-16 01:00:00,SOL/USD,139.249,139.455,137.281,138.748,2018.661804,280085.287981392
1763251200000,2025-11-16 00:00:00,SOL/USD,139.471,139.691,138.59,139.249,791.609522,110230.83432897799
1763247600000,2025-11-15 23:00:00,SOL/USD,139.84,140.084,139.394,139.471,364.036621,50772.551567491006
1763244000000,2025-11-15 22:00:00,SOL/USD,138.899,139.92,138.612,139.84,1942.982039,271706.60833376
1763240400000,2025-11-15 21:00:00,SOL/USD,140.25,140.725,138.574,138.899,1823.663133,253304.985510567
1763236800000,2025-11-15 20:00:00,SOL/USD,141.715,141.851,140.047,140.25,1490.844397,209090.92667925
1763233200000,2025-11-15 19:00:00,SOL/USD,142.405,142.819,141.603,141.715,903.773363,128078.242137545
1763229600000,2025-11-15 18:00:00,SOL/USD,143.184,143.28,142.094,142.405,472.424834,67275.65848576999
1763226000000,2025-11-15 17:00:00,SOL/USD,142.701,144.668,142.375,143.184,1039.325036,148814.715954624
1763222400000,2025-11-15 16:00:00,SOL/USD,141.535,142.702,140.88,142.701,852.422222,121641.503501622
1763218800000,2025-11-15 15:00:00,SOL/USD,141.399,142.094,141.188,141.535,586.83739,83058.02999365001
