https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1763902800000,2025-11-23 13:00:00,CTX/USD,0.9447,0.9447,0.9447,0.9447,0.0,0.0
1763899200000,2025-11-23 12:00:00,CTX/USD,0.9447,0.9447,0.9447,0.9447,0.0,0.0
1763895600000,2025-11-23 11:00:00,CTX/USD,0.9492,0.9492,0.9447,0.9447,21.140289,19.9712310183
1763892000000,2025-11-23 10:00:00,CTX/USD,0.9492,0.9492,0.9492,0.9492,0.0,0.0
1763888400000,2025-11-23 09:00:00,CTX/USD,0.9492,0.9492,0.9492,0.9492,0.0,0.0
1763884800000,2025-11-23 08:00:00,CTX/USD,0.9492,0.9492,0.9492,0.9492,0.0,0.0
1763881200000,2025-11-23 07:00:00,CTX/USD,0.9444,0.9492,0.9373,0.9492,43.901663,41.6714585196
1763877600000,2025-11-23 06:00:00,CTX/USD,0.9492,0.9519,0.944,0.9444,19.755638,18.6572245272
1763874000000,2025-11-23 05:00:00,CTX/USD,0.9492,0.9492,0.9492,0.9492,0.0,0.0
1763870400000,2025-11-23 04:00:00,CTX/USD,0.9374,0.9492,0.9374,0.9492,23.844765,22.633450938
1763866800000,2025-11-23 03:00:00,CTX/USD,0.9441,0.9441,0.9374,0.9374,105.986654,99.3518894596
1763863200000,2025-11-23 02:00:00,CTX/USD,0.9516,0.9516,0.9441,0.9441,105.920983,100.00000005030002
1763859600000,2025-11-23 01:00:00,CTX/USD,0.9516,0.9516,0.9516,0.9516,0.0,0.0
1763856000000,2025-11-23 00:00:00,CTX/USD,0.9516,0.9516,0.9516,0.9516,0.0,0.0
1763852400000,2025-11-22 23:00:00,CTX/USD,0.9516,0.9516,0.9516,0.9516,0.0,0.0
1763848800000,2025-11-22 22:00:00,CTX/USD,0.9516,0.9516,0.9516,0.9516,0.0,0.0
1763845200000,2025-11-22 21:00:00,CTX/USD,0.9516,0.9516,0.9516,0.9516,0.0,0.0
1763841600000,2025-11-22 20:00:00,CTX/USD,0.9516,0.9516,0.9516,0.9516,0.0,0.0
1763838000000,2025-11-22 19:00:00,CTX/USD,0.9567,0.9567,0.9454,0.9516,10.248647,9.7526124852
1763834400000,2025-11-22 18:00:00,CTX/USD,0.9424,0.9744,0.9424,0.9567,485.619658,464.59232680860003
1763830800000,2025-11-22 17:00:00,CTX/USD,0.9424,0.9424,0.9424,0.9424,0.0,0.0
1763827200000,2025-11-22 16:00:00,CTX/USD,0.9405,0.9424,0.9305,0.9424,41.118638,38.7502044512
1763823600000,2025-11-22 15:00:00,CTX/USD,0.9085,0.9405,0.9085,0.9405,0.24,0.22572
1763820000000,2025-11-22 14:00:00,CTX/USD,0.9085,0.9085,0.9085,0.9085,0.0,0.0
1763816400000,2025-11-22 13:00:00,CTX/USD,0.9085,0.9085,0.9085,0.9085,0.0,0.0
1763812800000,2025-11-22 12:00:00,CTX/USD,0.9105,0.9105,0.9019,0.9085,8.235244,7.481719173999999
1763809200000,2025-11-22 11:00:00,CTX/USD,0.9105,0.9105,0.9105,0.9105,0.0,0.0
1763805600000,2025-11-22 10:00:00,CTX/USD,0.9226,0.9226,0.9105,0.9105,3.035657,2.7639656985
1763802000000,2025-11-22 09:00:00,CTX/USD,0.9226,0.9226,0.9226,0.9226,0.0,0.0
1763798400000,2025-11-22 08:00:00,CTX/USD,0.9226,0.9226,0.9226,0.9226,0.0,0.0
1763794800000,2025-11-22 07:00:00,CTX/USD,0.9226,0.9226,0.9226,0.9226,0.0,0.0
1763791200000,2025-11-22 06:00:00,CTX/USD,0.9137,0.9318,0.9137,0.9226,94.175614,86.88642147639999
1763787600000,2025-11-22 05:00:00,CTX/USD,0.9231,0.9231,0.9137,0.9137,419.46593,383.266020241
1763784000000,2025-11-22 04:00:00,CTX/USD,0.9231,0.9231,0.9231,0.9231,0.0,0.0
1763780400000,2025-11-22 03:00:00,CTX/USD,0.9231,0.9231,0.9231,0.9231,0.0,0.0
1763776800000,2025-11-22 02:00:00,CTX/USD,0.9231,0.9231,0.9231,0.9231,0.0,0.0
1763773200000,2025-11-22 01:00:00,CTX/USD,0.9231,0.9231,0.9231,0.9231,0.0,0.0
1763769600000,2025-11-22 00:00:00,CTX/USD,0.9231,0.9231,0.9231,0.9231,0.0,0.0
1763766000000,2025-11-21 23:00:00,CTX/USD,0.9271,0.9286,0.9231,0.9231,178.558471,164.8273245801
1763762400000,2025-11-21 22:00:00,CTX/USD,0.9322,0.9322,0.9229,0.9271,111.074159,102.9768528089
1763758800000,2025-11-21 21:00:00,CTX/USD,0.9322,0.9322,0.9322,0.9322,0.0,0.0
1763755200000,2025-11-21 20:00:00,CTX/USD,0.9313,0.9322,0.9175,0.9322,775.36,722.7905920000001
1763751600000,2025-11-21 19:00:00,CTX/USD,0.9192,0.9313,0.9192,0.9313,54.896743,51.1253367559
1763748000000,2025-11-21 18:00:00,CTX/USD,0.9192,0.9192,0.9192,0.9192,0.0,0.0
1763744400000,2025-11-21 17:00:00,CTX/USD,0.9192,0.9192,0.9192,0.9192,0.0,0.0
1763740800000,2025-11-21 16:00:00,CTX/USD,0.9233,0.9233,0.9191,0.9192,7.22024,6.6368446080000005
1763737200000,2025-11-21 15:00:00,CTX/USD,0.9104,0.9233,0.9104,0.9233,99.91,92.246903
1763733600000,2025-11-21 14:00:00,CTX/USD,0.9104,0.9104,0.9104,0.9104,0.0,0.0
1763730000000,2025-11-21 13:00:00,CTX/USD,0.8968,0.9104,0.8968,0.9104,0.17,0.15476800000000002
1763726400000,2025-11-21 12:00:00,CTX/USD,0.9601,0.9601,0.8831,0.8968,761.527237,682.9376261416
1763722800000,2025-11-21 11:00:00,CTX/USD,0.976,0.976,0.9601,0.9601,222.405622,213.53163768219997
1763719200000,2025-11-21 10:00:00,CTX/USD,0.9791,0.9791,0.974,0.976,312.0987,304.6083312
1763715600000,2025-11-21 09:00:00,CTX/USD,0.9791,0.9791,0.9791,0.9791,0.0,0.0
1763712000000,2025-11-21 08:00:00,CTX/USD,0.9791,0.9791,0.9791,0.9791,0.0,0.0
1763708400000,2025-11-21 07:00:00,CTX/USD,0.9791,0.9791,0.9791,0.9791,0.0,0.0
1763704800000,2025-11-21 06:00:00,CTX/USD,0.9674,0.9791,0.9674,0.9791,9.961573,9.753376124299999
1763701200000,2025-11-21 05:00:00,CTX/USD,0.9674,0.9674,0.9674,0.9674,0.0,0.0
1763697600000,2025-11-21 04:00:00,CTX/USD,0.9666,0.9674,0.9663,0.9674,197.196768,190.76815336319999
1763694000000,2025-11-21 03:00:00,CTX/USD,0.9666,0.9666,0.9666,0.9666,0.0,0.0
1763690400000,2025-11-21 02:00:00,CTX/USD,0.9666,0.9666,0.9666,0.9666,0.0,0.0
1763686800000,2025-11-21 01:00:00,CTX/USD,0.9666,0.9666,0.9666,0.9666,0.0,0.0
1763683200000,2025-11-21 00:00:00,CTX/USD,0.9666,0.9666,0.9666,0.9666,0.0,0.0
1763679600000,2025-11-20 23:00:00,CTX/USD,0.9666,0.9666,0.9666,0.9666,0.0,0.0
1763676000000,2025-11-20 22:00:00,CTX/USD,0.9664,0.9666,0.9632,0.9666,87.659512,84.73168429920001
1763672400000,2025-11-20 21:00:00,CTX/USD,0.9699,0.9699,0.9622,0.9664,56.790165,54.882015456000005
1763668800000,2025-11-20 20:00:00,CTX/USD,0.9667,0.9699,0.9623,0.9699,50.384697,48.868117620300005
1763665200000,2025-11-20 19:00:00,CTX/USD,0.9869,0.9869,0.9667,0.9667,0.076103,0.0735687701
1763661600000,2025-11-20 18:00:00,CTX/USD,0.9869,0.9869,0.9869,0.9869,0.0,0.0
1763658000000,2025-11-20 17:00:00,CTX/USD,0.986,0.9869,0.986,0.9869,154.255425,152.2346789325
1763654400000,2025-11-20 16:00:00,CTX/USD,0.9967,0.9967,0.986,0.986,79.868655,78.75049383
1763650800000,2025-11-20 15:00:00,CTX/USD,0.9948,0.9967,0.9948,0.9967,0.978543,0.9753138081000001
1763647200000,2025-11-20 14:00:00,CTX/USD,0.9948,0.9948,0.9948,0.9948,0.0,0.0
1763643600000,2025-11-20 13:00:00,CTX/USD,0.9948,0.9948,0.9948,0.9948,0.0,0.0
1763640000000,2025-11-20 12:00:00,CTX/USD,0.9948,0.9948,0.9948,0.9948,0.0,0.0
1763636400000,2025-11-20 11:00:00,CTX/USD,0.9948,0.9948,0.9948,0.9948,0.0,0.0
1763632800000,2025-11-20 10:00:00,CTX/USD,1.0162,1.0162,0.9948,0.9948,25.579409,25.4463960732
1763629200000,2025-11-20 09:00:00,CTX/USD,1.0162,1.0162,1.0162,1.0162,0.0,0.0
1763625600000,2025-11-20 08:00:00,CTX/USD,1.0141,1.0162,1.0141,1.0162,180.546354,183.4712049348
1763622000000,2025-11-20 07:00:00,CTX/USD,1.0181,1.0181,1.0141,1.0141,2.122807,2.1527385786999997
1763618400000,2025-11-20 06:00:00,CTX/USD,1.0218,1.0218,1.0181,1.0181,1.207301,1.2291531481
1763614800000,2025-11-20 05:00:00,CTX/USD,1.0218,1.0218,1.0218,1.0218,0.0,0.0
1763611200000,2025-11-20 04:00:00,CTX/USD,1.0147,1.0218,1.0147,1.0218,2.7,2.7588600000000003
1763607600000,2025-11-20 03:00:00,CTX/USD,1.0329,1.0329,1.0147,1.0147,10.0,10.146999999999998
1763604000000,2025-11-20 02:00:00,CTX/USD,0.9902,1.0329,0.9902,1.0329,319.707765,330.22615046849995
1763600400000,2025-11-20 01:00:00,CTX/USD,0.9864,0.9902,0.9864,0.9902,176.401914,174.6731752428
1763596800000,2025-11-20 00:00:00,CTX/USD,0.9843,0.9864,0.9843,0.9864,83.499433,82.3638407112
1763593200000,2025-11-19 23:00:00,CTX/USD,0.9901,0.9901,0.9823,0.9843,164.024127,161.4489482061
1763589600000,2025-11-19 22:00:00,CTX/USD,0.9901,0.9901,0.9901,0.9901,0.0,0.0
1763586000000,2025-11-19 21:00:00,CTX/USD,0.9773,0.9901,0.9773,0.9901,164.241789,162.61579528890002
1763582400000,2025-11-19 20:00:00,CTX/USD,0.9709,0.9773,0.9709,0.9773,9.978727,9.752209897099998
1763578800000,2025-11-19 19:00:00,CTX/USD,0.9789,0.9789,0.9547,0.9709,138.35356,134.327471404
1763575200000,2025-11-19 18:00:00,CTX/USD,0.9789,0.9789,0.9789,0.9789,0.0,0.0
1763571600000,2025-11-19 17:00:00,CTX/USD,0.9675,0.9789,0.946,0.9789,533.175064,521.9250701496001
1763568000000,2025-11-19 16:00:00,CTX/USD,0.9835,0.9835,0.9549,0.9675,712.150023,689.0051472525
1763564400000,2025-11-19 15:00:00,CTX/USD,0.9823,0.9835,0.9767,0.9835,6.594423,6.4856150205
1763560800000,2025-11-19 14:00:00,CTX/USD,0.9823,0.9823,0.9823,0.9823,0.0,0.0
1763557200000,2025-11-19 13:00:00,CTX/USD,0.9805,0.9823,0.9805,0.9823,95.874488,94.17750956239999
1763553600000,2025-11-19 12:00:00,CTX/USD,0.9805,0.9805,0.9805,0.9805,0.0,0.0
1763550000000,2025-11-19 11:00:00,CTX/USD,0.9805,0.9805,0.9805,0.9805,0.0,0.0
1763546400000,2025-11-19 10:00:00,CTX/USD,0.9922,0.9922,0.9805,0.9805,252.677574,247.750361307
1763542800000,2025-11-19 09:00:00,CTX/USD,0.9922,0.9922,0.9922,0.9922,0.0,0.0
1763539200000,2025-11-19 08:00:00,CTX/USD,0.9903,0.9945,0.9903,0.9922,4.275758,4.242407087599999
1763535600000,2025-11-19 07:00:00,CTX/USD,0.9903,0.9903,0.9903,0.9903,0.0,0.0
1763532000000,2025-11-19 06:00:00,CTX/USD,0.9832,0.9903,0.9832,0.9903,100.979501,99.99999984029999
1763528400000,2025-11-19 05:00:00,CTX/USD,1.0001,1.0001,0.9832,0.9832,11.641536,11.4459581952
1763524800000,2025-11-19 04:00:00,CTX/USD,1.0001,1.0001,1.0001,1.0001,0.0,0.0
1763521200000,2025-11-19 03:00:00,CTX/USD,1.0001,1.0001,1.0001,1.0001,0.0,0.0
1763517600000,2025-11-19 02:00:00,CTX/USD,0.9804,1.0001,0.9804,1.0001,100.889022,100.8991109022
1763514000000,2025-11-19 01:00:00,CTX/USD,0.9804,0.9804,0.9804,0.9804,0.0,0.0
1763510400000,2025-11-19 00:00:00,CTX/USD,1.0385,1.0385,0.9741,0.9804,481.370844,471.9359754576
1763506800000,2025-11-18 23:00:00,CTX/USD,1.0385,1.0385,1.0385,1.0385,0.0,0.0
1763503200000,2025-11-18 22:00:00,CTX/USD,1.0385,1.0385,1.0385,1.0385,0.0,0.0
1763499600000,2025-11-18 21:00:00,CTX/USD,1.0385,1.0385,1.0385,1.0385,0.0,0.0
1763496000000,2025-11-18 20:00:00,CTX/USD,1.0385,1.0385,1.0385,1.0385,0.0,0.0
1763492400000,2025-11-18 19:00:00,CTX/USD,1.0385,1.0385,1.0385,1.0385,0.0,0.0
1763488800000,2025-11-18 18:00:00,CTX/USD,1.0298,1.0385,1.0298,1.0385,23.479359,24.3833143215
1763485200000,2025-11-18 17:00:00,CTX/USD,1.0228,1.0298,1.0228,1.0298,48.553117,49.9999998866
1763481600000,2025-11-18 16:00:00,CTX/USD,1.002,1.0228,1.002,1.0228,16.642382,17.0218283096
1763478000000,2025-11-18 15:00:00,CTX/USD,1.0,1.002,1.0,1.002,28.754,28.811508
1763474400000,2025-11-18 14:00:00,CTX/USD,0.9831,1.0,0.9831,1.0,737.917542,737.917542
1763470800000,2025-11-18 13:00:00,CTX/USD,0.9831,0.9831,0.9831,0.9831,0.0,0.0
1763467200000,2025-11-18 12:00:00,CTX/USD,0.9976,0.9976,0.9546,0.9831,437.450258,430.0573486398
1763463600000,2025-11-18 11:00:00,CTX/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1763460000000,2025-11-18 10:00:00,CTX/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1763456400000,2025-11-18 09:00:00,CTX/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1763452800000,2025-11-18 08:00:00,CTX/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1763449200000,2025-11-18 07:00:00,CTX/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1763445600000,2025-11-18 06:00:00,CTX/USD,0.9815,0.9987,0.9815,0.9976,386.168873,385.24206770480004
1763442000000,2025-11-18 05:00:00,CTX/USD,0.9861,0.9884,0.9813,0.9815,406.552595,399.0313719925
1763438400000,2025-11-18 04:00:00,CTX/USD,0.9884,0.9968,0.9733,0.9861,757.184619,746.6597527959
1763434800000,2025-11-18 03:00:00,CTX/USD,0.9824,0.9896,0.9811,0.9884,35.810138,35.3947403992
1763431200000,2025-11-18 02:00:00,CTX/USD,1.0108,1.0108,0.9824,0.9824,274.513892,269.68244750080004
1763427600000,2025-11-18 01:00:00,CTX/USD,1.0109,1.0109,1.0042,1.0108,11.57806,11.703103048
1763424000000,2025-11-18 00:00:00,CTX/USD,1.0151,1.0285,1.0109,1.0109,63.756653,64.4516005177
1763420400000,2025-11-17 23:00:00,CTX/USD,1.0151,1.0151,1.0151,1.0151,0.0,0.0
1763416800000,2025-11-17 22:00:00,CTX/USD,1.0329,1.0372,1.0151,1.0151,255.123706,258.9760739606
1763413200000,2025-11-17 21:00:00,CTX/USD,1.0329,1.0329,1.0329,1.0329,0.0,0.0
1763409600000,2025-11-17 20:00:00,CTX/USD,1.03,1.0329,1.0249,1.0329,4.721077,4.8764004333
1763406000000,2025-11-17 19:00:00,CTX/USD,1.0242,1.03,1.0133,1.03,250.0,257.5
1763402400000,2025-11-17 18:00:00,CTX/USD,1.0338,1.0338,1.0242,1.0242,8.501425,8.707159485
1763398800000,2025-11-17 17:00:00,CTX/USD,1.068,1.068,1.0311,1.0338,267.010479,276.03543319019997
1763395200000,2025-11-17 16:00:00,CTX/USD,1.1097,1.1097,1.068,1.068,0.02,0.02136
1763391600000,2025-11-17 15:00:00,CTX/USD,1.1079,1.1097,1.0957,1.1097,175.785153,195.0687842841
1763388000000,2025-11-17 14:00:00,CTX/USD,1.058,1.1079,1.058,1.1079,36.995536,40.9873543344
1763384400000,2025-11-17 13:00:00,CTX/USD,1.048,1.058,1.048,1.058,0.099999,0.105798942
1763380800000,2025-11-17 12:00:00,CTX/USD,1.051,1.051,1.046,1.048,0.02,0.020960000000000003
1763377200000,2025-11-17 11:00:00,CTX/USD,1.0213,1.051,1.0213,1.051,162.020071,170.283094621
1763373600000,2025-11-17 10:00:00,CTX/USD,1.0213,1.0213,1.0213,1.0213,0.0,0.0
1763370000000,2025-11-17 09:00:00,CTX/USD,1.0279,1.0279,1.0213,1.0213,53.055659,54.18574453670001
1763366400000,2025-11-17 08:00:00,CTX/USD,1.0477,1.0477,1.0279,1.0279,2.422414,2.4899993505999998
1763362800000,2025-11-17 07:00:00,CTX/USD,1.0477,1.0477,1.0477,1.0477,0.0,0.0
1763359200000,2025-11-17 06:00:00,CTX/USD,1.052,1.052,1.0409,1.0477,9.309204,9.7532530308
1763355600000,2025-11-17 05:00:00,CTX/USD,1.0424,1.052,1.0424,1.052,0.4,0.42080000000000006
1763352000000,2025-11-17 04:00:00,CTX/USD,1.0393,1.0429,1.0304,1.0424,1.070493,1.1158819031999998
1763348400000,2025-11-17 03:00:00,CTX/USD,1.0328,1.0393,1.032,1.0393,187.736443,195.11448520989998
1763344800000,2025-11-17 02:00:00,CTX/USD,1.0253,1.0328,1.0253,1.0328,0.02,0.020656
1763341200000,2025-11-17 01:00:00,CTX/USD,0.9875,1.0253,0.9875,1.0253,1382.223074,1417.1933177722
1763337600000,2025-11-17 00:00:00,CTX/USD,1.0614,1.0614,0.986,0.9875,1023.052941,1010.2647792375001
1763334000000,2025-11-16 23:00:00,CTX/USD,1.1406,1.1406,0.9654,1.0614,2153.805519,2286.0491778665996
1763330400000,2025-11-16 22:00:00,CTX/USD,1.1406,1.1406,1.1406,1.1406,0.0,0.0
1763326800000,2025-11-16 21:00:00,CTX/USD,1.1535,1.1535,1.1406,1.1406,1.693941,1.9321091046
1763323200000,2025-11-16 20:00:00,CTX/USD,1.1535,1.1535,1.1535,1.1535,0.0,0.0
1763319600000,2025-11-16 19:00:00,CTX/USD,1.1535,1.1535,1.1535,1.1535,0.0,0.0
1763316000000,2025-11-16 18:00:00,CTX/USD,1.1535,1.1535,1.1535,1.1535,0.0,0.0
1763312400000,2025-11-16 17:00:00,CTX/USD,1.1387,1.1535,1.1387,1.1535,1.12,1.2919200000000002
1763308800000,2025-11-16 16:00:00,CTX/USD,1.1387,1.1387,1.1387,1.1387,0.0,0.0
1763305200000,2025-11-16 15:00:00,CTX/USD,1.1026,1.1387,1.1026,1.1387,99.558543,113.36731291410001
1763301600000,2025-11-16 14:00:00,CTX/USD,1.1026,1.1026,1.1026,1.1026,0.0,0.0
1763298000000,2025-11-16 13:00:00,CTX/USD,1.1026,1.1037,1.1026,1.1026,6.705009,7.392942923400001
1763294400000,2025-11-16 12:00:00,CTX/USD,1.1271,1.1271,1.1026,1.1026,5.258017,5.797489544199999
1763290800000,2025-11-16 11:00:00,CTX/USD,1.1271,1.1271,1.1271,1.1271,0.0,0.0
1763287200000,2025-11-16 10:00:00,CTX/USD,1.1271,1.1271,1.1271,1.1271,0.0,0.0
1763283600000,2025-11-16 09:00:00,CTX/USD,1.1271,1.1271,1.1271,1.1271,0.0,0.0
1763280000000,2025-11-16 08:00:00,CTX/USD,1.1271,1.1271,1.1271,1.1271,0.0,0.0
1763276400000,2025-11-16 07:00:00,CTX/USD,1.1271,1.1271,1.1271,1.1271,0.0,0.0
1763272800000,2025-11-16 06:00:00,CTX/USD,1.1263,1.1275,1.1181,1.1271,34.229742,38.5803422082
1763269200000,2025-11-16 05:00:00,CTX/USD,1.13,1.13,1.1263,1.1263,58.223919,65.5775999697
1763265600000,2025-11-16 04:00:00,CTX/USD,1.13,1.13,1.13,1.13,0.0,0.0
1763262000000,2025-11-16 03:00:00,CTX/USD,1.1373,1.1373,1.1239,1.13,232.061819,262.22985547
1763258400000,2025-11-16 02:00:00,CTX/USD,1.1373,1.1373,1.1373,1.1373,0.0,0.0
1763254800000,2025-11-16 01:00:00,CTX/USD,1.1398,1.1398,1.1311,1.1373,50.87,57.854451
1763251200000,2025-11-16 00:00:00,CTX/USD,1.1519,1.1519,1.1398,1.1398,250.0,284.95
1763247600000,2025-11-15 23:00:00,CTX/USD,1.1519,1.1519,1.1519,1.1519,0.0,0.0
1763244000000,2025-11-15 22:00:00,CTX/USD,1.161,1.161,1.1413,1.1519,6.442211,7.4207828509
1763240400000,2025-11-15 21:00:00,CTX/USD,1.1656,1.1656,1.1581,1.161,10.516034,12.209115473999999
1763236800000,2025-11-15 20:00:00,CTX/USD,1.1656,1.1656,1.1656,1.1656,0.0,0.0
1763233200000,2025-11-15 19:00:00,CTX/USD,1.1656,1.1656,1.1656,1.1656,0.0,0.0
1763229600000,2025-11-15 18:00:00,CTX/USD,1.163,1.1656,1.1581,1.1656,0.836745,0.9753099719999999
1763226000000,2025-11-15 17:00:00,CTX/USD,1.163,1.163,1.163,1.163,0.0,0.0
1763222400000,2025-11-15 16:00:00,CTX/USD,1.16,1.163,1.1581,1.163,0.21,0.24423
1763218800000,2025-11-15 15:00:00,CTX/USD,1.1596,1.16,1.1403,1.16,477.159945,553.5055361999999
1763215200000,2025-11-15 14:00:00,CTX/USD,1.1947,1.1947,1.1518,1.1596,8.125085,9.421848566
1763211600000,2025-11-15 13:00:00,CTX/USD,1.1638,1.1947,1.1638,1.1947,0.1,0.11947000000000002
1763208000000,2025-11-15 12:00:00,CTX/USD,1.1378,1.1638,1.1378,1.1638,47.699419,55.512583832199994
1763204400000,2025-11-15 11:00:00,CTX/USD,1.0872,1.1378,1.0872,1.1378,282.932,321.9200296
1763200800000,2025-11-15 10:00:00,CTX/USD,1.0872,1.0872,1.0872,1.0872,0.0,0.0
1763197200000,2025-11-15 09:00:00,CTX/USD,1.0981,1.0981,1.0872,1.0872,1.206204,1.3113849888
1763193600000,2025-11-15 08:00:00,CTX/USD,1.0981,1.1001,1.0981,1.0981,100.756432,110.64063797920001
1763190000000,2025-11-15 07:00:00,CTX/USD,1.0981,1.0981,1.0981,1.0981,0.0,0.0
1763186400000,2025-11-15 06:00:00,CTX/USD,1.113,1.113,1.0981,1.0981,13.467451,14.788607943100002
1763182800000,2025-11-15 05:00:00,CTX/USD,1.113,1.113,1.113,1.113,0.0,0.0
1763179200000,2025-11-15 04:00:00,CTX/USD,1.0947,1.113,1.0947,1.113,368.032378,409.620036714
1763175600000,2025-11-15 03:00:00,CTX/USD,1.1036,1.1036,1.0947,1.0947,200.0,218.94
1763172000000,2025-11-15 02:00:00,CTX/USD,1.1133,1.1133,1.0935,1.1036,276.76,305.43233599999996
1763168400000,2025-11-15 01:00:00,CTX/USD,1.1193,1.1193,1.0932,1.1133,139.596772,155.4130862676
1763164800000,2025-11-15 00:00:00,CTX/USD,1.1193,1.1193,1.1193,1.1193,0.0,0.0
1763161200000,2025-11-14 23:00:00,CTX/USD,1.1193,1.1193,1.1193,1.1193,0.0,0.0
1763157600000,2025-11-14 22:00:00,CTX/USD,1.1193,1.1193,1.1193,1.1193,0.0,0.0
1763154000000,2025-11-14 21:00:00,CTX/USD,1.1216,1.1216,1.1,1.1193,171.679147,192.1604692371
1763150400000,2025-11-14 20:00:00,CTX/USD,1.1519,1.1519,1.1216,1.1216,589.131499,660.7698892783999
1763146800000,2025-11-14 19:00:00,CTX/USD,1.1538,1.1538,1.133,1.1519,96.459133,111.11127530269998
1763143200000,2025-11-14 18:00:00,CTX/USD,1.1538,1.1538,1.1538,1.1538,0.0,0.0
1763139600000,2025-11-14 17:00:00,CTX/USD,1.1538,1.1538,1.1538,1.1538,0.0,0.0
1763136000000,2025-11-14 16:00:00,CTX/USD,1.1538,1.1538,1.1538,1.1538,0.0,0.0
1763132400000,2025-11-14 15:00:00,CTX/USD,1.1538,1.1538,1.1538,1.1538,0.0,0.0
1763128800000,2025-11-14 14:00:00,CTX/USD,1.1453,1.1538,1.1453,1.1538,0.58,0.6692039999999999
1763125200000,2025-11-14 13:00:00,CTX/USD,1.152,1.1592,1.1344,1.1453,202.95,232.43863499999998
1763121600000,2025-11-14 12:00:00,CTX/USD,1.1508,1.152,1.1411,1.152,27.31,31.461119999999998
1763118000000,2025-11-14 11:00:00,CTX/USD,1.1508,1.1508,1.1508,1.1508,0.0,0.0
1763114400000,2025-11-14 10:00:00,CTX/USD,1.1508,1.1508,1.1508,1.1508,0.0,0.0
1763110800000,2025-11-14 09:00:00,CTX/USD,1.1508,1.1508,1.1508,1.1508,0.0,0.0
1763107200000,2025-11-14 08:00:00,CTX/USD,1.1508,1.1508,1.1508,1.1508,0.0,0.0
1763103600000,2025-11-14 07:00:00,CTX/USD,1.1508,1.1508,1.1508,1.1508,0.0,0.0
1763100000000,2025-11-14 06:00:00,CTX/USD,1.1442,1.1508,1.142,1.1508,8.474707,9.752692815600001
1763096400000,2025-11-14 05:00:00,CTX/USD,1.1466,1.1484,1.1413,1.1442,32.42,37.094964000000004
1763092800000,2025-11-14 04:00:00,CTX/USD,1.1436,1.1466,1.1315,1.1466,6.482562,7.4329055892
1763089200000,2025-11-14 03:00:00,CTX/USD,1.1553,1.1553,1.1322,1.1436,601.884124,688.3146842064
1763085600000,2025-11-14 02:00:00,CTX/USD,1.1546,1.1553,1.1546,1.1553,0.823524,0.9514172772
1763082000000,2025-11-14 01:00:00,CTX/USD,1.1546,1.1546,1.1546,1.1546,0.0,0.0
1763078400000,2025-11-14 00:00:00,CTX/USD,1.1671,1.1671,1.1546,1.1546,1.694927,1.9569627142000001
1763074800000,2025-11-13 23:00:00,CTX/USD,1.1671,1.1671,1.1671,1.1671,0.0,0.0
1763071200000,2025-11-13 22:00:00,CTX/USD,1.187,1.187,1.1671,1.1671,80.635852,94.1101028692
1763067600000,2025-11-13 21:00:00,CTX/USD,1.1981,1.1981,1.187,1.187,2.43,2.8844100000000004
1763064000000,2025-11-13 20:00:00,CTX/USD,1.1791,1.1981,1.1791,1.1981,1.0,1.1981
1763060400000,2025-11-13 19:00:00,CTX/USD,1.1791,1.1791,1.1791,1.1791,0.0,0.0
1763056800000,2025-11-13 18:00:00,CTX/USD,1.2208,1.2208,1.1791,1.1791,237.541512,280.08519679920005
1763053200000,2025-11-13 17:00:00,CTX/USD,1.2208,1.2208,1.2208,1.2208,0.0,0.0
1763049600000,2025-11-13 16:00:00,CTX/USD,1.2208,1.2208,1.2208,1.2208,0.0,0.0
1763046000000,2025-11-13 15:00:00,CTX/USD,1.2239,1.2239,1.2011,1.2208,138.193012,168.70602904960003
1763042400000,2025-11-13 14:00:00,CTX/USD,1.2239,1.2239,1.2239,1.2239,0.0,0.0
1763038800000,2025-11-13 13:00:00,CTX/USD,1.2239,1.2239,1.2239,1.2239,0.0,0.0
1763035200000,2025-11-13 12:00:00,CTX/USD,1.1935,1.2239,1.1935,1.2239,0.01,0.012239
1763031600000,2025-11-13 11:00:00,CTX/USD,1.1935,1.1935,1.1935,1.1935,0.0,0.0
1763028000000,2025-11-13 10:00:00,CTX/USD,1.1935,1.1935,1.1935,1.1935,0.0,0.0
1763024400000,2025-11-13 09:00:00,CTX/USD,1.1935,1.1935,1.1935,1.1935,0.0,0.0
1763020800000,2025-11-13 08:00:00,CTX/USD,1.1935,1.1935,1.1935,1.1935,0.0,0.0
1763017200000,2025-11-13 07:00:00,CTX/USD,1.1935,1.1935,1.1935,1.1935,0.0,0.0
1763013600000,2025-11-13 06:00:00,CTX/USD,1.1934,1.1935,1.1848,1.1935,8.171712,9.752938272
1763010000000,2025-11-13 05:00:00,CTX/USD,1.1916,1.1934,1.1846,1.1934,5.7,6.80238
